신호등순번,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,시군코드,관리기관명,관리기관전화번호,데이터기준일자
15376,전라북도,전주시,시도,,혁신로,03,,전라북도 전주시 덕진구 여의동 1326-1,35.86341081,127.0690177,03,02,Y,54,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,9:30,6:30,N,Y,N,01,전주시,063-222-1000,2021-12-21
15377,전라북도,전주시,시도,,혁신로,03,,전라북도 전주시 덕진구 여의동 1162-2,35.86321396,127.0689894,03,02,Y,54,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,9:30,6:30,N,Y,N,01,전주시,063-222-1000,2021-12-21
15378,전라북도,전주시,시도,,혁신로,03,,전라북도 전주시 덕진구 여의동 1162-2,35.86319332,127.0690428,03,02,Y,54,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,9:30,6:30,N,Y,N,01,전주시,063-222-1000,2021-12-21
15379,전라북도,전주시,시도,,신흥마을길,03,,전라북도 전주시 덕진구 고랑동 814-5,35.87592363,127.0832439,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15380,전라북도,전주시,시도,,신흥마을길,03,,전라북도 전주시 덕진구 고랑동 1178-5,35.87593509,127.0832102,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15381,전라북도,전주시,일반국도,26,동부대로,02,,전라북도 전주시 덕진구 고랑동 815-8,35.87589851,127.0831454,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15382,전라북도,전주시,일반국도,26,동부대로,02,,전라북도 전주시 덕진구 고랑동 815-8,35.87586876,127.0831313,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15383,전라북도,전주시,일반국도,26,동부대로,01,,전라북도 전주시 덕진구 고랑동 813-2,35.87571072,127.0832605,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15384,전라북도,전주시,일반국도,26,동부대로,01,,전라북도 전주시 덕진구 고랑동 813-2,35.87568097,127.0832493,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15385,전라북도,전주시,일반국도,26,동부대로,01,,전라북도 전주시 덕진구 고랑동 813-2,35.87570154,127.0832887,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15386,전라북도,전주시,시도,,편운로,03,,전라북도 전주시 덕진구 고랑동 814-33,35.87564897,127.0831733,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15387,전라북도,전주시,시도,,편운로,03,,전라북도 전주시 덕진구 고랑동 813-2,35.87566502,127.0831367,03,02,Y,55,01,04,04,녹색+황색+적색,02,03,01,Y,0:00,7:00,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15388,전라북도,전주시,일반국도,26,동부대로,02,,전라북도 전주시 덕진구 고랑동 736-17,35.87531072,127.0848472,03,02,Y,56,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15389,전라북도,전주시,일반국도,26,동부대로,01,,전라북도 전주시 덕진구 고랑동 736-18,35.8751779,127.0849145,03,02,Y,56,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15390,전라북도,전주시,일반국도,26,동부대로,01,,전라북도 전주시 덕진구 고랑동 736-18,35.87514814,127.0849117,03,02,Y,56,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15391,전라북도,전주시,시도,,여산로,03,,전라북도 전주시 덕진구 고랑동 736-19,35.87513218,127.0848273,03,02,Y,56,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15392,전라북도,전주시,시도,,여산로,03,,전라북도 전주시 덕진구 고랑동 736-19,35.87514137,127.0847823,03,02,Y,56,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15393,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.87393272,127.0718291,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15394,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.87391668,127.0718573,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15395,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.87389835,127.0718826,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15396,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.87402641,127.0721021,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15397,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.87399665,127.0721077,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15398,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.87399667,127.0720767,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15399,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.87396462,127.0720795,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15400,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.8740447,127.0721443,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15401,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 반월동 873-1,35.87404239,127.072178,03,02,Y,57,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:00,N,Y,N,01,전주시,063-222-1000,2021-12-21
15402,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 691-24,35.86670077,127.076218,03,01,Y,58,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:30,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15403,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 691-24,35.86673052,127.0762321,03,01,Y,58,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:30,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15404,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 691-24,35.86687702,127.0762491,03,01,Y,58,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:30,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15405,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 691-24,35.86684727,127.0762322,03,01,Y,58,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,Y,0:00,6:30,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15406,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 565-2,35.86571861,127.0796334,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15407,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 565-2,35.86570714,127.0796728,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15408,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 565-2,35.86565446,127.0797093,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15409,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 565-2,35.86562471,127.079698,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15410,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 여의동 1304-74,35.86571394,127.0797628,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15411,전라북도,전주시,시도,,쪽구름로,03,,전라북도 전주시 덕진구 여의동 1304-74,35.86572079,127.0797965,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15412,전라북도,전주시,시도,,여산로,03,,전라북도 전주시 덕진구 여의동 564-14,35.86553567,127.0793323,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15413,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 565-2,35.86554018,127.0794392,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15414,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동 565-2,35.86556306,127.0794617,03,02,Y,59,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15415,전라북도,전주시,시도,,비석난로,03,,전라북도 전주시 덕진구 팔복동2가 651-1,35.86290561,127.0856966,03,02,Y,60,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15416,전라북도,전주시,시도,,비석난로,03,,전라북도 전주시 덕진구 팔복동2가 651-1,35.86292165,127.0856657,03,02,Y,60,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15417,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 651-1,35.86292387,127.0857698,03,02,Y,60,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15418,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.86294903,127.0857895,03,02,Y,60,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15419,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동2가 778,35.86319623,127.0858432,03,02,Y,60,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15420,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동2가 778,35.86318247,127.0858769,03,02,Y,60,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15421,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동2가 712-1,35.86318025,127.0857757,03,02,Y,60,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15422,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동2가 712-1,35.86315051,127.0857587,03,02,Y,60,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,Y,Y,N,01,전주시,063-222-1000,2021-12-21
15423,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동2가 778,35.86173461,127.0891585,03,02,Y,61,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15424,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동2가 712-1,35.86169799,127.0891444,03,02,Y,61,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15425,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동2가 778,35.86173687,127.0891922,03,02,Y,61,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15426,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 여의동2가 778,35.86172312,127.0892232,03,02,Y,61,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15427,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.86148275,127.0892257,03,02,Y,61,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15428,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 839,35.86145529,127.0892088,03,02,Y,61,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15429,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동1가 713-9,35.85983141,127.0933352,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15430,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동1가 713-9,35.85981765,127.0933689,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15431,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85975812,127.0933829,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15432,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85972151,127.0933604,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15433,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85973298,127.0933294,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15434,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85981322,127.0931861,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15435,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.8597469,127.0930932,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15436,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85972174,127.0930735,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15437,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동1가 713-9,35.8598658,127.0932734,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15438,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동1가 713-9,35.85985204,127.0933043,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15439,전라북도,전주시,시도,,팔과정로,03,,전라북도 전주시 덕진구 팔복동2가 551-13,35.85961479,127.093153,03,02,Y,62,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15440,전라북도,전주시,시도,,구렛들3길,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85799585,127.0972109,03,02,Y,63,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15441,전라북도,전주시,시도,,구렛들3길,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85798437,127.0972474,03,02,Y,63,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15442,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85793857,127.0972755,03,02,Y,63,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15443,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85791111,127.0972614,03,02,Y,63,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15444,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85789067,127.0970617,03,02,Y,63,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15445,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85785863,127.0970476,03,02,Y,63,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15446,전라북도,전주시,시도,,구렛들3길,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85782429,127.0970532,03,02,Y,63,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15447,전라북도,전주시,시도,,구렛들3길,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85782655,127.0970869,03,02,Y,63,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,Y,01,전주시,063-222-1000,2021-12-21
15448,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85491479,127.102488,03,02,Y,64,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15449,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85489874,127.1025245,03,02,Y,64,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15450,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85508413,127.1025641,03,02,Y,64,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15451,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85504523,127.1025416,03,02,Y,64,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15452,전라북도,전주시,시도,,신복천변로,03,,전라북도 전주시 덕진구 팔복동1가 308-3,35.85504959,127.1027946,03,02,Y,64,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15453,전라북도,전주시,시도,,신복천변로,03,,전라북도 전주시 덕진구 팔복동1가 308-3,35.85503125,127.1028256,03,02,Y,64,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
15454,전라북도,전주시,시도,,기린대로,03,,전라북도 전주시 덕진구 팔복동2가 803-1,35.85482983,127.1027944,03,02,Y,64,01,04,04,녹색+황색+녹색화살표+적색,02,03,01,N,,,N,Y,N,01,전주시,063-222-1000,2021-12-21
